2026-07-28 22:38:57,512 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:38:57,520 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:38:57,520 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:38:57,528 | INFO | Job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:04 UTC)" executed successfully
2026-07-28 22:39:04,297 | INFO | Running job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:14 UTC)" (scheduled at 2026-07-28 21:39:04.283610+00:00)
2026-07-28 22:39:06,358 | INFO | Scan: SELL buy=2 sell=6 trend=DN
2026-07-28 22:39:06,358 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:06,367 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:06,367 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:06,367 | INFO | Job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:14 UTC)" executed successfully
2026-07-28 22:39:07,723 | INFO | HTTP Request: POST https://api.telegram.org/bot8965805344:AAFbQMLySH2btp3fDl-RgxGD23d_BeIBx7A/getUpdates "HTTP/1.1 200 OK"
2026-07-28 22:39:14,296 | INFO | Running job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:24 UTC)" (scheduled at 2026-07-28 21:39:14.283610+00:00)
2026-07-28 22:39:17,035 | INFO | Scan: SELL buy=2 sell=6 trend=DN
2026-07-28 22:39:17,035 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:17,043 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:17,043 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:17,043 | INFO | Job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:24 UTC)" executed successfully
2026-07-28 22:39:18,071 | INFO | HTTP Request: POST https://api.telegram.org/bot8965805344:AAFbQMLySH2btp3fDl-RgxGD23d_BeIBx7A/getUpdates "HTTP/1.1 200 OK"
2026-07-28 22:39:24,297 | INFO | Running job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:34 UTC)" (scheduled at 2026-07-28 21:39:24.283610+00:00)
2026-07-28 22:39:27,270 | INFO | Scan: SELL buy=2 sell=6 trend=DN
2026-07-28 22:39:27,358 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:27,358 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:27,358 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:27,358 | INFO | Job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:34 UTC)" executed successfully
2026-07-28 22:39:28,226 | INFO | HTTP Request: POST https://api.telegram.org/bot8965805344:AAFbQMLySH2btp3fDl-RgxGD23d_BeIBx7A/getUpdates "HTTP/1.1 200 OK"
2026-07-28 22:39:34,292 | INFO | Running job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:44 UTC)" (scheduled at 2026-07-28 21:39:34.283610+00:00)
2026-07-28 22:39:36,368 | INFO | Scan: SELL buy=2 sell=6 trend=DN
